inserttime,period,max,min,mean,vol,fd,returnVal
2022-12-18 23:41:53,1,1.4894500000000002,1.4885161,1.4889492655555552,0.0006272208339158543,,0.0
2022-12-18 23:47:42,2,1.4896500000000001,1.48875,1.4892595186111128,0.0006043271765282824,2058487.6012799682,0.00020837046817837065
2022-12-18 23:53:21,3,1.48986905,1.48875,1.4892591154166641,0.0007514138999826925,1446606.1913747366,-2.7073484753891603e-07
2022-12-18 23:59:17,4,1.49009105,1.48875,1.4893532072222244,0.0009004244214850363,1099481.5071399664,6.318027842587926e-05
2022-12-19 00:05:23,5,1.49057,1.4894252,1.4900204356944433,0.0007683116100797021,1123242.169815025,0.0004479988151791978
2022-12-19 00:11:18,6,1.49075745,1.4898500000000001,1.490261618611108,0.0006089199296735864,1471457.8326912438,0.00016186550928224894
2022-12-19 00:17:12,7,1.4920920500000001,1.49053525,1.491342780277776,0.0010438914651869425,908140.3877846918,0.0007254844741123776
2022-12-19 00:23:02,8,1.49235,1.4916200000000002,1.4919353266666655,0.000489297348854182,1289604.371406573,0.0003973240737982768
2022-12-19 00:28:59,9,1.49255,1.4916469,1.4920683824999976,0.000605267165092506,2863198.4352482376,8.91833787657516e-05
2022-12-19 00:34:54,10,1.49255,1.4916469,1.4919821551388852,0.0006053021457993692,2070040.5717962116,-5.779048877634947e-05
2022-12-19 00:40:53,11,1.49276025,1.49142445,1.4921793876388891,0.0008952006783269907,1332662.0822378688,0.00013219494571338144
2022-12-19 00:46:53,12,1.49186945,1.4909240000000001,1.4914616811111097,0.0006339083410413613,1263589.6203608029,-0.00048097871725403976
2022-12-19 00:52:39,13,1.49186945,1.49095,1.491380996249999,0.0006165091296670359,1996726.3107114702,-5.4097843834955674e-05
2022-12-19 00:58:50,14,1.49186945,1.49095,1.4913910750000001,0.0006165049633276395,2152456.3124964987,6.757998141569928e-06
2022-12-19 01:05:06,15,1.49145,1.49009105,1.4908477940277773,0.0009115283300172024,1475543.8264596967,-0.00036427800952394836
2022-12-19 01:11:12,16,1.49120205,1.48986905,1.4907035318055553,0.0008942086548795424,1195470.424231136,-9.67652249947873e-05
2022-12-19 01:17:00,17,1.49120205,1.49053525,1.4908877581944469,0.0004472503019325966,1748461.648032274,0.00012358351943290714
2022-12-19 01:23:00,18,1.49120205,1.49005,1.4906339291666657,0.000772859102062711,2796111.211257564,-0.000170253613248895
2022-12-19 01:28:59,19,1.49145,1.49053525,1.4910002958333346,0.0006135142981233961,1830438.187724406,0.0002457791007572931
2022-12-19 01:34:51,20,1.49284925,1.49053525,1.4915534802777772,0.0015514026353040877,725150.2443010166,0.0003710156503580393
2022-12-19 01:40:52,21,1.4936500000000001,1.4923147,1.492978747777777,0.0008943864753517527,534444.575329706,0.0009555590991844849
2022-12-19 01:46:42,22,1.4929831,1.49185,1.4924366309722192,0.0007592282154465565,825838.6440909818,-0.00036311086568688696
2022-12-19 01:52:34,23,1.49253745,1.49142445,1.4920344911111099,0.0007459613076176776,1174323.6425996644,-0.00026945188342597016
2022-12-19 01:58:32,24,1.49255,1.49164,1.4919750373611114,0.0006099297757752724,1569033.0887413586,-3.984743674003137e-05
2022-12-19 02:04:55,25,1.4920920500000001,1.49075745,1.4913718731944445,0.0008948807631334951,1435945.494571223,-0.00040427229113274303
2022-12-19 02:10:56,26,1.49171355,1.4902240999999998,1.4909673088888882,0.0009989823325571145,829844.5057361451,-0.00027126990446037946
2022-12-19 02:16:42,27,1.49120205,1.49005,1.4905961784722197,0.0007728786754174755,1033797.4450755998,-0.00024891921805116697
2022-12-19 02:22:35,28,1.49145,1.49009105,1.4908059126388868,0.0009115539376916491,1032303.1486023942,0.00014070488687426238
2022-12-19 02:28:48,29,1.49075745,1.4896471,1.4904128322222199,0.0007449949275762039,1222827.117714591,-0.00026366974623220685
2022-12-19 02:35:16,30,1.49057955,1.4896471,1.4900830637500007,0.0006257704839980161,1924028.1074104111,-0.00022125981814550554
2022-12-19 02:41:45,31,1.49075745,1.49005,1.4904645216666643,0.00047465068085542853,2414407.1550358827,0.0002559977533760243
2022-12-19 02:47:41,32,1.49075745,1.48986905,1.4903744131944434,0.0005960918223869865,2858619.9910888104,-6.0456636780690194e-05
2022-12-19 02:53:42,33,1.4909129,1.48920345,1.4901313694444456,0.0011471807352377485,1276172.0581862736,-0.00016307563243581462
2022-12-19 02:59:43,34,1.4903499999999998,1.48942505,1.4898946816666678,0.0006208156934725285,1066339.022934661,-0.00015883685333460687
2022-12-19 03:06:00,35,1.4894252,1.4874313,1.488132622500004,0.0013398671394289573,294805.3492589918,-0.00118267364018825
2022-12-19 03:12:14,36,1.48876,1.48787395,1.4883002387500024,0.0005953435852058054,1012860.4976763928,0.00011263529033911222
2022-12-19 03:18:33,37,1.4888599999999999,1.48765,1.4882791455555577,0.0008130195223210321,1950752.6651663177,-1.4172674232969576e-05
2022-12-19 03:24:30,38,1.48876,1.4874313,1.4879503115277806,0.0008929733672597677,1297911.0491912854,-0.0002209491604845538
2022-12-19 03:30:23,39,1.48855,1.4874313,1.4881301819444475,0.000751748747235543,1241106.1587145766,0.00012088469303938569
2022-12-19 03:36:34,40,1.4886601499999998,1.48765,1.4880436181944465,0.0006788443481419058,1760344.6257907078,-5.816947404952617e-05
2022-12-19 03:42:38,41,1.4884385500000001,1.487635,1.4879794959722248,0.0005400276026485627,2535055.603242772,-4.3091628120111856e-05
2022-12-19 03:48:44,42,1.48973,1.48831675,1.4889914834722207,0.0009491323595110998,1411815.7352576589,0.0006801084979565875
2022-12-19 03:54:32,43,1.4896471,1.48765,1.4886487918055558,0.0013415521585704831,804292.246937122,-0.0002301501858598706
2022-12-19 04:00:38,44,1.48853835,1.48765,1.488138135972225,0.000596953991384489,1284856.1381106286,-0.00034303311576359047
2022-12-19 04:06:35,45,1.4886,1.4877631500000001,1.4881725622222237,0.000562333980106545,2384703.8369367644,2.3133773113225813e-05
2022-12-19 04:13:30,46,1.48853835,1.48652465,1.4874114133333336,0.0013538285251470843,978705.9257419973,-0.0005114654766605338
2022-12-19 04:19:40,47,1.48849,1.486445,1.4872220852777764,0.0013750468206758233,588343.60243994,-0.00012728694553504113
2022-12-19 04:25:57,48,1.4874313,1.4854500000000002,1.486602268472223,0.0013327707363422214,534225.4152083788,-0.00041676143172495654
2022-12-19 04:32:35,49,1.4867899,1.4852221499999998,1.485955971805555,0.001055044718515623,599026.7416239773,-0.00043474753158572935
2022-12-19 04:38:50,50,1.48725,1.486205,1.4867594483333346,0.0007028709325986886,1308917.409059059,0.0005407135494083848
2022-12-19 04:45:18,51,1.4872101500000001,1.485895,1.4865801411111108,0.000884681534234121,1467194.6341953361,-0.00012060271244606296
2022-12-19 04:51:27,52,1.48655,1.48525,1.4858161616666674,0.0008749400050554336,1080074.0559807043,-0.0005139174292160108
2022-12-19 04:58:03,53,1.48816165,1.4856500000000001,1.486784270833334,0.0016893170376304754,662397.8655715022,0.00065156726090577
2022-12-19 05:04:15,54,1.48846075,1.48675,1.4878642902777772,0.0011498024458135186,537483.6366457257,0.0007264130147393823
2022-12-19 05:10:29,55,1.487355,1.4861,1.4867452887500001,0.0008441257621573923,1035390.7429223058,-0.0007520857480679208
2022-12-19 05:16:51,56,1.4868340999999998,1.4854428,1.4863477365277773,0.0009360528265411546,1163395.878012576,-0.0002673976673953788
2022-12-19 05:23:21,57,1.486989,1.4856500000000001,1.4862590484722218,0.0009009196622729816,1167695.6825937722,-5.9668443242420644e-05
2022-12-19 05:29:42,58,1.48787395,1.4865468499999999,1.487312934305558,0.0008922802790118768,1166673.773349353,0.0007090862352828307
2022-12-19 05:36:18,59,1.4881,1.4867678999999998,1.4875514141666684,0.0008954984596256234,1273034.0155767484,0.0001603427601614398
2022-12-19 05:42:46,60,1.48855,1.4872101500000001,1.4878977102777804,0.0009004987310248494,1238202.744307067,0.00023279606191361696
2022-12-19 05:49:13,61,1.48855,1.4872101500000001,1.4880205895833365,0.0009004243687078915,1290502.6123043175,8.258585567226922e-05
2022-12-19 05:55:45,62,1.48920345,1.48787395,1.4885360683333324,0.0008931594123134573,1058041.8086310767,0.00034641909769558534
2022-12-19 06:01:59,63,1.4896500000000001,1.48785,1.4887271861111107,0.0012090865383484058,811356.3164304446,0.00012839311175861379
2022-12-19 06:08:01,64,1.4899577,1.48882,1.4895059280555567,0.0007638103203020441,1108914.0556061864,0.0005230924454871394
2022-12-19 06:14:10,65,1.4896471,1.48853835,1.4891695613888893,0.0007445424810898664,1344449.813709393,-0.00022582432223446563
2022-12-19 06:20:15,66,1.4896471,1.48876,1.4891755987499986,0.0005956987213224167,1539368.756683434,4.054179769587208e-06
2022-12-19 06:26:34,67,1.48937,1.48787395,1.4886895216666658,0.0010049442669047444,1214992.7515490118,-0.0003264068278722961
2022-12-19 06:32:55,68,1.4889817,1.48787395,1.4885249170833315,0.0007441931184938702,1174426.3394545203,-0.00011057012287562452
2022-12-19 06:38:58,69,1.4891999999999999,1.48787395,1.4885719020833355,0.0008908202540595984,1422284.6800194487,3.156480584554827e-05
2022-12-19 06:45:27,70,1.48953,1.48853835,1.488942572361109,0.000666009568406315,1492471.0501960635,0.0002490106640161053
2022-12-19 06:51:28,71,1.4908017500000001,1.48920345,1.4901732926388858,0.0010725598209922287,1234429.9815139105,0.0008265733686593367
2022-12-19 06:57:30,72,1.4909797,1.49009105,1.4905975447222226,0.0005961703097838183,1338543.679388141,0.00028469983016912145
2022-12-19 07:03:51,73,1.49186945,1.4903131,1.4914102976388912,0.0010435424795335673,1752683.8014466923,0.0005452530896393373
2022-12-19 07:10:08,74,1.4917135,1.49075745,1.4912990401388924,0.0006410853720598071,1570773.6346635227,-7.459885463777967e-05
2022-12-19 07:16:26,75,1.4920920500000001,1.49053525,1.491303144027779,0.001043919210010823,1265423.5953626183,2.751888639542955e-06
2022-12-19 07:22:40,76,1.49165,1.4903131,1.4909675276388876,0.0008966660743557524,911153.0182370378,-0.0002250490721725495
2022-12-19 07:29:07,77,1.49145,1.4902600000000001,1.4908226849999986,0.000798216992519002,1320442.9495716465,-9.714674277206126e-05
2022-12-19 07:35:34,78,1.4916469,1.4903131,1.4909367809722205,0.0008946053360695133,1151345.6923086876,7.65322216853005e-05
2022-12-19 07:42:29,79,1.49097955,1.48986905,1.4903844236111081,0.000745109773295498,1438714.1847015645,-0.00037047671515098076
2022-12-19 07:49:07,80,1.4912,1.4895582,1.4905197131944423,0.0011014949922945765,1028602.0435188669,9.077495791750089e-05
2022-12-19 07:55:46,81,1.48986905,1.48855,1.4892212122222226,0.0008857314072445261,861434.9607107887,-0.0008711732966193494
2022-12-19 08:02:14,82,1.4898799999999999,1.48853835,1.4893001341666676,0.0009008593830219294,1105610.951910077,5.299544741728737e-05
2022-12-19 08:08:37,83,1.4899133,1.48895,1.4895000251388875,0.0006467270787123202,1652938.3648639782,0.0001342180582906405
2022-12-19 08:15:05,84,1.4904240500000001,1.4890599999999998,1.4898068016666675,0.0009155885168964871,1605524.7230303483,0.0002059593975175595
2022-12-19 08:21:41,85,1.4909797,1.48986905,1.4903442454166653,0.0007452305085993599,1292217.627818179,0.0003607472790408945
2022-12-19 08:27:57,86,1.4912800000000002,1.49009105,1.4907097752777765,0.0007975730888184734,1403006.2143366563,0.0002452653890101507
2022-12-19 08:34:28,87,1.49145,1.4898500000000001,1.4907115402777777,0.0010733129493997755,1038839.6046311908,1.1839997500082035e-06
2022-12-19 08:40:50,88,1.4912464,1.4903131,1.4908113218055548,0.0006260349558317584,1229963.2677491112,6.69355036712311e-05
2022-12-19 08:47:35,89,1.49120205,1.4896471,1.490368167777774,0.0010433328043489927,1885304.4702522769,-0.0002972569508286331
2022-12-19 08:54:33,90,1.49075745,1.4897801,1.4903220536111095,0.0006557978509624421,1279357.6538390487,-3.094145974233732e-05
2022-12-19 09:01:25,91,1.49075745,1.4896471,1.490387608888888,0.0007450075358770759,1830853.9636370284,4.398732315594828e-05
2022-12-19 09:08:12,92,1.4902685500000001,1.4889817,1.489643528888891,0.0008638643910734195,1359009.5993437264,-0.0004992526746460773
2022-12-19 09:14:46,93,1.48953,1.48868,1.489109333333333,0.0005708110082805769,1313919.9999999725,-0.0003586063009023738
2022-12-19 09:21:26,94,1.4894252,1.4880954000000002,1.4886656920833332,0.0008932831642937294,1588522.0462225173,-0.0002979238932084713
2022-12-19 09:28:03,95,1.48937,1.48831685,1.4888967668055542,0.000707335809627497,1220071.1292341896,0.00015522270947049694
2022-12-19 09:35:14,96,1.4894500000000002,1.4878517,1.4886255337500012,0.0010736749865991354,1312315.1955537365,-0.00018217049133293657
2022-12-19 09:42:28,97,1.48935855,1.48785,1.4886228263888874,0.0010133863146916167,752921.1604087907,-1.8186985594157996e-06
2022-12-19 09:50:08,98,1.4896500000000001,1.4880954000000002,1.4887825418055538,0.0010442089132201848,904033.654614999,0.00010729072121902878
2022-12-19 09:58:23,99,1.48938075,1.4880954000000002,1.4886099066666667,0.0008634565672601497,880183.2411925134,-0.00011595725637522154
