inserttime,period,max,min,mean,vol,fd,returnVal
2022-12-19 04:45:17,51,0.9294,0.9287,0.9290256838888873,0.0007534775541079173,1120139.5388602612,-0.00021450402069465375
2022-12-19 04:51:27,52,0.92925,0.9285,0.928910733749999,0.000807397280223353,559823.5355399782,-0.00012373192784844526
2022-12-19 04:58:02,53,0.9305,0.9288000000000001,0.9294030675,0.0018291310406073345,301782.6430941312,0.000530011907617294
2022-12-19 05:04:15,54,0.9306,0.9299,0.9302441408333328,0.0007524906304413364,374755.4967356959,0.0009049607890742531
2022-12-19 05:10:30,55,0.9307,0.9299999999999999,0.9303264427777785,0.0007524240608597198,842609.9496015472,8.847348866069427e-05
2022-12-19 05:16:51,56,0.9308000000000001,0.93011,0.9304842097222231,0.0007415493920160823,782146.1473026483,0.0001695823500120232
2022-12-19 05:23:19,57,0.9305,0.9299999999999999,0.9302590025,0.0005374847205523882,924677.4484848966,-0.0002420322879958482
2022-12-19 05:29:40,58,0.931,0.9299999999999999,0.9304815458333339,0.0010747123405919004,758342.4598540822,0.0002392272826554285
2022-12-19 05:36:17,59,0.9314,0.930755,0.9310972462500006,0.0006927310789477123,518238.6223313903,0.0006617008358992012
2022-12-19 05:42:45,60,0.9317,0.931,0.9313578401388886,0.00075159081701136,763713.4289139727,0.00027987827258381203
2022-12-19 05:49:12,61,0.9317,0.9311,0.9314162927777793,0.0006441802711122256,841379.3844760199,6.276066660048515e-05
2022-12-19 05:55:45,62,0.9314,0.9309000000000001,0.9311264261111096,0.0005369840077337477,1257020.6752501365,-0.00031121064653610625
2022-12-19 06:01:59,63,0.9314,0.9308700000000001,0.9311050359722234,0.0005692161244155599,1326385.4757719538,-2.2972325010238096e-05
2022-12-19 06:08:00,64,0.9318,0.931095,0.9313957597222225,0.0007569285050322898,922147.858561918,0.00031223518160397904
2022-12-19 06:14:10,65,0.9318,0.9314,0.9316107159722233,0.0004293638889528212,1183145.609284854,0.00023078938008574818
2022-12-19 06:20:13,66,0.9317,0.931375,0.9315268022222232,0.00034888958559722513,2745854.3893194944,-9.007383509172307e-05
2022-12-19 06:26:34,67,0.9319999999999999,0.9315,0.9317057915277777,0.0005366500933519613,2454113.054884437,0.00019214616812688289
2022-12-19 06:32:55,68,0.9319999999999999,0.9316,0.9318031888888906,0.0004292751997092086,1758778.5190279747,0.00010453660586697408
2022-12-19 06:38:58,69,0.9319,0.9314,0.931700107222221,0.0005366533674560256,1624884.9869957322,-0.00011062600761490297
2022-12-19 06:45:26,70,0.9319,0.9315,0.931762622777778,0.0004292938890459813,1365032.2423695952,6.709836681613622e-05
2022-12-19 06:51:27,71,0.9319999999999999,0.9315,0.9317161309722226,0.0005366441380361284,1725538.2745607465,-4.989662003910425e-05
2022-12-19 06:57:31,72,0.9319999999999999,0.9316,0.9318166587500012,0.00042926899432828525,1539827.0285845464,0.00010789528530935967
