inserttime,period,max,min,mean,vol,fd,returnVal
2022-12-19 05:10:14,55,7.7814499999999995,7.78081,7.781113541666666,8.225043839453703e-05,63367443.40497247,-7.218280641980311e-06
2022-12-19 05:16:51,56,7.78125,7.780765,7.780979777777789,6.233148187654131e-05,86216464.58918098,-1.7190841408527436e-05
2022-12-19 05:23:20,57,7.78115,7.780155,7.780681402777778,0.00012788083054593376,38426400.41530643,-3.8346713207447976e-05
2022-12-19 05:29:37,58,7.78055,7.77871,7.779743319444439,0.0002365116591187248,3255653.4543334,-0.00012056570431017735
2022-12-19 05:36:12,59,7.77915,7.77859,7.778868444444438,7.198990495837118e-05,0.0,-0.00011245550965856503
2022-12-19 05:42:45,60,7.77915,7.7787500000000005,7.778911416666673,5.1421076622887046e-05,121701069.11403371,5.524225347390505e-06
2022-12-19 05:49:06,61,7.77915,7.77881,7.77894076388887,4.37077502348262e-05,160863919.1499205,3.7726644031960204e-06
2022-12-19 05:55:43,62,7.77936,7.778795000000001,7.7790410138888815,7.263106069119243e-05,88860054.34287484,1.2887358710449028e-05
2022-12-19 06:01:57,63,7.77905,7.778359999999999,7.778654972222237,8.87042814554097e-05,14587796.426156433,-4.96258685299235e-05
2022-12-19 06:08:00,64,7.778919999999999,7.7780450000000005,7.778523319444443,0.00011248921730575245,44519822.61009031,-1.692487689250645e-05
2022-12-19 06:14:11,65,7.77857,7.778074999999999,7.778322055555567,6.363840381837275e-05,75159018.9730548,-2.5874305521800828e-05
2022-12-19 06:20:12,66,7.778555000000001,7.777845,7.778044638888859,9.128258231519771e-05,25667547.30830957,-3.5665361337235034e-05
2022-12-19 06:26:30,67,7.7786,7.777950000000001,7.778230263888876,8.356656693709055e-05,26804978.14019674,2.3865252596916595e-05
2022-12-19 06:32:54,68,7.77885,7.778275000000001,7.778542263888907,7.392130562418195e-05,15732947.222452015,4.011195213385028e-05
2022-12-19 06:38:54,69,7.77918,7.7782800000000005,7.778803597222226,0.00011569902604573595,24866242.165795922,3.3596697742769786e-05
2022-12-19 06:45:25,70,7.77885,7.778305,7.77864047222223,7.006365726078946e-05,45886842.41864787,-2.0970448470260136e-05
2022-12-19 06:51:28,71,7.77888,7.77819,7.77857945833334,8.870514259006833e-05,52353221.74567988,-7.843772842883461e-06
2022-12-19 06:57:28,72,7.779255,7.77838,7.778854388888884,0.000112484429744509,21282945.60800638,3.534457120564622e-05
2022-12-19 07:03:50,73,7.77935,7.778725,7.779022791666671,8.034428188973236e-05,60713717.084368974,2.164878905922898e-05
2022-12-19 07:10:00,74,7.77916,7.7787500000000005,7.778959138888886,5.270628019497992e-05,108620831.87849946,-8.182618754339717e-06
2022-12-19 07:16:22,75,7.779249999999999,7.77867,7.778911402777791,7.456056123640195e-05,94567421.20870145,-6.136567919023218e-06
2022-12-19 07:22:32,76,7.77915,7.778650000000001,7.77886494444444,6.427672977610029e-05,99398336.26034272,-5.972343808101779e-06
2022-12-19 07:29:04,77,7.7790099999999995,7.7787,7.778830083333309,3.9851751057528204e-05,99042072.06108177,-4.4815164397544025e-06
2022-12-19 07:35:29,78,7.77915,7.778650000000001,7.778894611111089,6.427648464148788e-05,96567197.70255812,8.295306246375175e-06
