inserttime,period,max,min,mean,vol,fd,returnVal,returnVal_predict,error
2022-12-20 12:30:06,1,1.5023300000000002,1.50065,1.5014692263888874,0.0011189040510944167,,,,
2022-12-20 12:38:55,2,1.50285555,1.5019399999999998,1.5023662031944414,0.0006094053487448664,1588433.7116398741,0.0005973993937333519,0.0006073993937333519,1e-05
2022-12-20 12:47:42,3,1.50262975,1.5015016,1.5019987122222211,0.0007510991792602045,2176809.727858302,-0.0002446081198038353,-0.0002346081198038353,1e-05
2022-12-20 12:56:12,4,1.50245,1.50053265,1.501655016388887,0.0012768245562890985,1037730.6682218865,-0.0002288256511389044,-0.0002188256511389044,1e-05
2022-12-20 13:04:52,5,1.5019200000000001,1.5005199999999999,1.5010963874999967,0.0009326516349372621,800942.1439016181,-0.00037200880548031695,-0.0003620088054803169,1e-05
2022-12-20 13:12:54,6,1.50245,1.5007000000000001,1.501649967083333,0.00116538476899444,808316.725138609,0.0003687835024759462,0.0003787835024759462,1e-05
2022-12-20 13:21:21,7,1.50245,1.5008256,1.5015027162499988,0.0010818495247594479,814346.154282309,-9.80593590796856e-05,-8.80593590796856e-05,1e-05
2022-12-20 13:29:24,8,1.50155,1.50060025,1.5010255204166671,0.0006327340788558558,1387628.7516987347,-0.0003178121678816591,-0.00030781216788165907,1e-05
2022-12-20 13:37:42,9,1.50125,1.49938,1.5001684302777774,0.0012465266981080128,1397483.1045688954,-0.0005710030424078834,-0.0005610030424078833,1e-05
2022-12-20 13:46:54,10,1.5008849999999998,1.4990258,1.4999984331944436,0.0012394679613366778,645438.2242662061,-0.00011331866469306001,-0.00010331866469306001,1e-05
2022-12-20 13:55:43,11,1.50105085,1.4999251500000002,1.5005475141666673,0.0007501928391950624,1137040.9785772508,0.0003660543638398245,0.00037605436383982455,1e-05
2022-12-20 14:04:25,12,1.50127625,1.50015015,1.5007324636111103,0.0007503669223562746,1449957.304332529,0.00012325464052082342,0.00013325464052082341,1e-05
2022-12-20 14:13:06,13,1.50105085,1.49925035,1.5000780144444463,0.0012002709076878821,1121413.5003845426,-0.0004360864994479168,-0.0004260864994479168,1e-05
2022-12-20 14:22:07,14,1.4999500000000001,1.4984799999999998,1.4991923518055517,0.0009805279477512745,810787.7004660999,-0.0005904110522029573,-0.0005804110522029573,1e-05
2022-12-20 14:30:19,15,1.4999251500000002,1.4985764499999998,1.4994124947222172,0.0008994856350387925,791563.5028115744,0.00014684100836051558,0.00015684100836051558,1e-05
2022-12-20 14:38:54,16,1.50015015,1.49925,1.499707136388887,0.00060021718784879,1920971.3139545582,0.00019650474282889078,0.00020650474282889078,1e-05
2022-12-20 14:47:04,17,1.50015015,1.49855,1.4995416456944424,0.0010670927377005178,1536886.103764554,-0.000110348674370574,-0.000100348674370574,1e-05
2022-12-20 14:55:14,18,1.4988011,1.4974500000000002,1.4980030774999982,0.0009019340616140624,855938.4026571321,-0.0010260256518128813,-0.0010160256518128813,1e-05
2022-12-20 15:03:31,19,1.49905,1.4971404499999998,1.4978838130555556,0.0012748318550187341,727154.7195425058,-7.96156204442419e-05,-6.96156204442419e-05,1e-05
2022-12-20 15:12:35,20,1.4992505500000002,1.4981274999999998,1.4987617647222193,0.000749318555113056,876796.651460036,0.0005861280154117998,0.0005961280154117998,1e-05
2022-12-20 15:21:36,21,1.49925,1.4983499999999998,1.4987870704166641,0.0006004855644704235,1607032.8032798702,1.688440087040826e-05,2.688440087040826e-05,1e-05
2022-12-20 15:30:34,22,1.4992505500000002,1.4981274999999998,1.498679780277776,0.0007493595461681569,2076439.8184510914,-7.158464401369475e-05,-6.158464401369475e-05,1e-05
2022-12-20 15:39:41,23,1.4985764499999998,1.49745445,1.4979429255555554,0.0007490272031450859,1348415.6459993934,-0.0004916692224165804,-0.0004816692224165804,1e-05
2022-12-20 15:47:43,24,1.4988011,1.4975328,1.498045365833333,0.0008466365765194766,1386663.4546151015,6.838730370158978e-05,7.838730370158978e-05,1e-05
2022-12-20 15:55:41,25,1.49885,1.4979030500000001,1.4984694494444404,0.0006319448156590539,1574504.569615492,0.0002830913006906447,0.00029309130069064474,1e-05
2022-12-20 16:03:52,26,1.4994752999999998,1.4976500000000001,1.4987526512499982,0.0012178794135759155,1252176.5151792185,0.00018899404700099213,0.00019899404700099213,1e-05
2022-12-20 16:11:32,27,1.4981499999999999,1.4970061000000001,1.497452349861111,0.0007638974289271044,1056424.5531411637,-0.0008675890500028638,-0.0008575890500028638,1e-05
2022-12-20 16:20:31,28,1.49795,1.4970061000000001,1.4975027511111152,0.0006303160373491279,2057697.9215929424,3.365799920704787e-05,4.365799920704787e-05,1e-05
2022-12-20 16:28:04,29,1.49795,1.49725,1.4976506418055582,0.00046739872468255165,2798467.199259837,9.87582121857574e-05,0.0001087582121857574,1e-05
2022-12-20 16:36:05,30,1.4976786999999998,1.4970061000000001,1.4974222886111126,0.00044917189033131014,4172122.1660102853,-0.00015247427408723575,-0.00014247427408723576,1e-05
2022-12-20 16:43:19,31,1.49795,1.4970061000000001,1.4975000765277795,0.0006303171631138582,3385597.1642240086,5.1947882209670214e-05,6.194788220967022e-05,1e-05
2022-12-20 16:51:31,32,1.49795,1.49678205,1.4974064205555573,0.0007799819634582528,1917993.0691821324,-6.254154753659545e-05,-5.254154753659545e-05,1e-05
2022-12-20 16:59:10,33,1.49745445,1.49655,1.4969417901388915,0.0006041985105620089,2257536.184144586,-0.00031029011916043137,-0.00030029011916043135,1e-05
