inserttime,period,max,min,mean,vol,fd,returnVal,returnVal_predict,error
2022-12-20 12:30:06,1,1.58127,1.5799150000000002,1.5806061752777785,0.0008572660421003626,,,,
2022-12-20 12:38:53,2,1.5821200000000002,1.581115,1.5815154413888874,0.0006354664480022738,813575.6051720767,0.0005752641773332178,0.0005852641773332178,1e-05
2022-12-20 12:47:38,3,1.5818400000000001,1.580985,1.5813320681944456,0.0005406834005309735,1019080.666169694,-0.00011594777366245617,-0.00010594777366245617,1e-05
2022-12-20 12:56:12,4,1.5818400000000001,1.5801850000000002,1.581265739999996,0.0010466298978943072,668813.3039275062,-4.194450728192057e-05,-3.194450728192057e-05,1e-05
2022-12-20 13:04:53,5,1.58167,1.580235,1.5809145226388897,0.000907702459209829,416436.0205976038,-0.00022211153522268696,-0.00021211153522268696,1e-05
2022-12-20 13:12:56,6,1.5823399999999999,1.580735,1.5816544948611109,0.0010147601800611934,326185.44411157287,0.0004680659274266421,0.0004780659274266421,1e-05
2022-12-20 13:21:20,7,1.5824287,1.5809350000000002,1.5815315608333356,0.000944464237699217,401285.70767620736,-7.772495710960957e-05,-6.772495710960958e-05,1e-05
2022-12-20 13:29:22,8,1.5815403,1.580765,1.5812721358333286,0.0004903014366918829,591472.8742315371,-0.00016403403285248307,-0.00015403403285248307,1e-05
2022-12-20 13:37:42,9,1.58124,1.579515,1.5802792681944446,0.0010915792130658547,388428.0636025818,-0.0006278916932667722,-0.0006178916932667722,1e-05
2022-12-20 13:46:54,10,1.5803150000000001,1.579345,1.5798259358333366,0.0006139916923749424,524437.063235322,-0.00028686851130177915,-0.0002768685113017791,1e-05
2022-12-20 13:55:33,11,1.580635,1.579465,1.5802286276388844,0.0007403991925828375,626688.9600208291,0.00025489631257087555,0.0002648963125708756,1e-05
2022-12-20 14:04:24,12,1.5805150000000001,1.579415,1.5799439729166678,0.0006962272199877046,696611.6607859215,-0.00018013515084961792,-0.00017013515084961792,1e-05
2022-12-20 14:13:03,13,1.5796350000000001,1.578565,1.579018807777781,0.0006776360070758005,599141.7158483209,-0.0005855683206151569,-0.0005755683206151569,1e-05
2022-12-20 14:22:03,14,1.5791650000000002,1.5783649999999998,1.578799226805562,0.0005067142081257686,809134.6037374904,-0.00013906165723763257,-0.00012906165723763257,1e-05
2022-12-20 14:30:20,15,1.5792802,1.5784950000000002,1.5788369256944494,0.0004973281199730866,826416.1697155626,2.3878203287299237e-05,3.3878203287299236e-05,1e-05
2022-12-20 14:38:55,16,1.5790449999999998,1.578665,1.5788750702777785,0.00024067768701482495,1475001.7103917622,2.4159926024210258e-05,3.415992602421026e-05,1e-05
2022-12-20 14:47:03,17,1.5789149999999998,1.577595,1.578583725416669,0.0008361925812020837,693620.121774114,-0.0001845268613039983,-0.0001745268613039983,1e-05
2022-12-20 14:55:14,18,1.577575,1.575955,1.5765857461111108,0.0010275368808806828,179068.9983237361,-0.0012656783884116502,-0.0012556783884116502,1e-05
2022-12-20 15:03:30,19,1.5766049999999998,1.5750350000000002,1.5758454393055532,0.0009962906011210706,362344.0787193884,-0.00046956329992432614,-0.0004595632999243261,1e-05
2022-12-20 15:12:33,20,1.5768749999999998,1.5757050000000001,1.576386052499999,0.0007422039786156203,404201.55192319024,0.00034306232131757155,0.0003530623213175716,1e-05
2022-12-20 15:21:41,21,1.5768749999999998,1.576035,1.5763965880555526,0.0005328608336026975,720638.4402541986,6.683360041670895e-06,1.6683360041670895e-05,1e-05
2022-12-20 15:30:27,22,1.577025,1.5762550000000002,1.5766369954166672,0.0004883812838580658,1115931.3798732483,0.00015250436529501307,0.00016250436529501307,1e-05
2022-12-20 15:39:41,23,1.576555,1.5760049999999999,1.5763111862500037,0.00034891587701568223,1507526.6981225924,-0.00020664818065966957,-0.00019664818065966958,1e-05
2022-12-20 15:47:39,24,1.5770383,1.5760049999999999,1.576320430277775,0.0006555139298790472,1148717.0076445828,5.864341921749835e-06,1.5864341921749834e-05,1e-05
2022-12-20 15:55:42,25,1.5772249999999999,1.5767250000000002,1.5769875647222222,0.00031706020464897905,1472906.385451372,0.00042322260857189124,0.00043322260857189127,1e-05
2022-12-20 16:03:53,26,1.577775,1.5762928999999999,1.5772570079166652,0.0009396693072600054,1130184.8339568528,0.00017085942874283763,0.00018085942874283763,1e-05
2022-12-20 16:11:31,27,1.576975,1.576355,1.5765203905555523,0.0003932711582509772,808602.393865505,-0.0004670243070188896,-0.0004570243070188896,1e-05
2022-12-20 16:20:31,28,1.576625,1.5760049999999999,1.5764684299999945,0.0003932841205072956,1159467.1033547132,-3.295901268963197e-05,-2.2959012689631973e-05,1e-05
2022-12-20 16:27:55,29,1.5760049999999999,1.5754350000000001,1.5756866697222212,0.00036174704714625976,688326.2820368664,-0.0004958933924057885,-0.00048589339240578846,1e-05
2022-12-20 16:35:42,30,1.575805,1.5749148,1.5753936137500018,0.0005650651318059852,530912.2490732712,-0.00018598619754209487,-0.00017598619754209487,1e-05
2022-12-20 16:43:14,31,1.576155,1.57529965,1.5757832259722226,0.0005428094333674543,642951.2431920924,0.00024731103314140976,0.0002573110331414098,1e-05
2022-12-20 16:51:21,32,1.576125,1.57554785,1.5758706122222226,0.0003662419969785178,1340643.629214374,5.5455755943852576e-05,6.545575594385258e-05,1e-05
2022-12-20 16:59:11,33,1.575885,1.575485,1.575694604583337,0.00025385629857235467,1682053.9903928975,-0.00011168914346164497,-0.00010168914346164497,1e-05
