inserttime,period,max,min,mean,vol,fd,returnVal,returnVal_predict,error
2022-12-20 12:30:06,1,0.9265,0.9256,0.9259837773611117,0.0009719392736715659,,,,
2022-12-20 12:38:54,2,0.9268000000000001,0.9260999999999999,0.9264513483333343,0.0007555712464118376,529400.7704760814,0.0005049451012577156,0.0005149451012577156,1e-05
2022-12-20 12:47:41,3,0.926965,0.9265,0.926711978055556,0.0005017740258151407,1207714.964949695,0.0002813204629585852,0.00029132046295858523,1e-05
2022-12-20 12:56:12,4,0.9271,0.9262233,0.9266562363888892,0.0009460897855892047,911118.599027221,-6.014993653566945e-05,-5.0149936535669454e-05,1e-05
2022-12-20 13:04:53,5,0.9272,0.9262,0.9267256490277771,0.0010790680079364324,411466.1881683327,7.490656854415548e-05,8.490656854415548e-05,1e-05
2022-12-20 13:12:55,6,0.9272,0.9266,0.9270049948611114,0.0006472457034494619,593283.1967110669,0.00030143315190142046,0.0003114331519014205,1e-05
2022-12-20 13:21:22,7,0.9275,0.9267,0.9270153194444432,0.0008629846597135633,801868.2513194203,1.1137570335604438e-05,2.113757033560444e-05,1e-05
2022-12-20 13:29:23,8,0.92724,0.9267,0.9269718244444441,0.0005825419778250753,902939.2215885023,-4.6919397216727435e-05,-3.6919397216727436e-05,1e-05
2022-12-20 13:37:42,9,0.9273,0.9263,0.9268612894444448,0.0010789100930079787,793393.2637644439,-0.00011924310651578085,-0.00010924310651578085,1e-05
2022-12-20 13:46:54,10,0.9271,0.9264,0.9268044394444436,0.000755283391197,647439.1012690156,-6.13360387888181e-05,-5.13360387888181e-05,1e-05
2022-12-20 13:55:41,11,0.9274,0.9267,0.9270657418055546,0.0007550705073371743,901902.5288136458,0.000281939047753835,0.000291939047753835,1e-05
2022-12-20 14:04:25,12,0.9279,0.9271,0.9275565427777777,0.0008624811136624956,739726.3428653592,0.000529413341568645,0.000539413341568645,1e-05
2022-12-20 14:13:06,13,0.9277,0.9267,0.9271525925000002,0.0010785711091025189,473774.97476749966,-0.00043549935680232396,-0.00042549935680232393,1e-05
2022-12-20 14:22:05,14,0.9271,0.9267,0.9268777484722239,0.00043155637370666033,727599.0325505739,-0.0002964388278688031,-0.00028643882786880305,1e-05
2022-12-20 14:30:18,15,0.9273,0.9268000000000001,0.9270583465277789,0.0005393403790307849,1785514.3754126986,0.00019484560488436178,0.00020484560488436178,1e-05
2022-12-20 14:38:55,16,0.9273,0.9268000000000001,0.927002812777778,0.0005393726891741432,1657481.0292468497,-5.990318754896964e-05,-4.990318754896964e-05,1e-05
2022-12-20 14:47:04,17,0.9271,0.9264,0.9267588801388889,0.0007553205207973063,1022082.6506674108,-0.0002631412068299585,-0.00025314120682995845,1e-05
2022-12-20 14:55:14,18,0.9265,0.9260999999999999,0.9263450963888906,0.0004318045203233226,1232038.9781970184,-0.00044648479649444454,-0.0004364847964944445,1e-05
2022-12-20 15:03:30,19,0.9268000000000001,0.9262,0.926478323472223,0.0006476136405991517,1500894.884024889,0.00014382014203104257,0.00015382014203104257,1e-05
2022-12-20 15:12:34,20,0.9269000000000001,0.9265,0.9267003956944446,0.000431638965364116,1285796.7990258266,0.00023969500051476388,0.0002496950005147639,1e-05
2022-12-20 15:21:40,21,0.9268000000000001,0.9264,0.9265782979166676,0.00043169584362102255,2397521.345858976,-0.00013175539618233987,-0.00012175539618233987,1e-05
2022-12-20 15:30:31,22,0.9267,0.9262,0.9264897119444462,0.0005396714000747865,2082748.8724513445,-9.560549002773633e-05,-8.560549002773633e-05,1e-05
2022-12-20 15:39:41,23,0.9266,0.9262,0.9263990881944429,0.0004317793541653395,1604986.4202970492,-9.781409208856064e-05,-8.781409208856064e-05,1e-05
2022-12-20 15:47:42,24,0.9267,0.9260999999999999,0.9263736744444446,0.0006476867991308915,1499181.396475814,-2.743283140298303e-05,-1.743283140298303e-05,1e-05
2022-12-20 15:55:41,25,0.9269000000000001,0.9265,0.9266119312500006,0.00043168017431036794,1382968.3073903944,0.00025719297960284546,0.0002671929796028455,1e-05
2022-12-20 16:03:53,26,0.9272,0.9265,0.9268373298611104,0.0007552565886668928,1296248.2084771188,0.0002432502793329611,0.0002532502793329611,1e-05
2022-12-20 16:11:32,27,0.9269000000000001,0.9265,0.9266477459722224,0.00043166348997093176,1056378.4304081567,-0.0002045492588396517,-0.0001945492588396517,1e-05
2022-12-20 16:20:30,28,0.9268000000000001,0.9264,0.9265801374999997,0.0004316949865548646,1730388.4067809598,-7.296027267818372e-05,-6.296027267818372e-05,1e-05
2022-12-20 16:28:02,29,0.9267,0.9263505999999999,0.926564230416666,0.000377092044491005,1538086.015001664,-1.7167520314620372e-05,-7.167520314620371e-06,1e-05
2022-12-20 16:36:06,30,0.9265,0.9259999999999999,0.9262250680555559,0.0005398255966551593,1924695.6914192298,-0.0003660430113491134,-0.0003560430113491134,1e-05
2022-12-20 16:43:20,31,0.92643,0.9259999999999999,0.9262428127777781,0.00046424111914076036,1354899.3703189911,1.9158110522109973e-05,2.9158110522109972e-05,1e-05
2022-12-20 16:51:28,32,0.9265,0.9260999999999999,0.9262407168055574,0.00043185318108190837,1833956.6192746966,-2.2628755567741752e-06,7.737124443225826e-06,1e-05
2022-12-20 16:59:10,33,0.9265,0.9259,0.9261549719444457,0.0006478397440769073,1074339.7674554766,-9.257297758124879e-05,-8.257297758124879e-05,1e-05
2022-12-20 17:06:57,34,0.9266,0.9259,0.9262704930555543,0.0007557187724839363,631187.1788392543,0.00012473194509342168,0.00013473194509342168,1e-05
